2.4317143,0.8851473,-1.072557
2.2411277,1.1238666,-1.2934852
1.9662398,1.3347005,-1.5240703
1.6822085,1.5157478,-1.7450025
1.4477684,1.5717169,-1.8206874
1.3347248,1.5097071,-1.7700398
1.2141165,1.4314947,-1.7126222
1.0974779,1.347579,-1.6604767
1.0945742,1.3162984,-1.6067035
-1.4569094,-0.25514466,0.11793424
-1.2859924,-0.18192914,0.14098845
-1.0913193,-0.114078335,0.13200295
-0.9001125,-0.108151115,0.13847187
-0.70451605,-0.09371085,0.16869865
-0.515189,-0.08264103,0.1814266
-0.32967058,-0.07348329,0.1969001
-0.14971057,-0.06777723,0.19307147
0.007309109,-0.053811513,0.18945125
0.16112062,-0.057996035,0.20571758
0.3159883,-0.06148871,0.22136131
0.45969823,-0.069196,0.24282046
0.58480173,-0.07746543,0.24456213
0.6778989,-0.06128479,0.17626028
0.82368517,-0.042330347,0.14382872
0.99990386,-0.014891731,0.11626002
1.1433864,0.024420854,0.0730666
1.282465,0.061668657,0.010554088
1.2425297,-0.049137246,0.2938393
1.52007,-0.08664581,0.19854598
1.7275414,-0.13243058,0.20844659
1.9014715,-0.10523604,0.19903703
2.034689,-0.036453962,0.15245444
2.097433,0.12639233,0.0666151
2.138403,0.26744068,-0.01685516
2.1626782,0.40316015,-0.11577858
2.187265,0.53943044,-0.19531424
