-1.9931729,3.173708,-0.31084165
-1.987663,2.9595084,-0.21165338
-2.0903852,2.6179147,-0.17352888
-2.1330407,2.310382,-0.28168854
-2.1460736,1.966017,-0.33848807
-2.1386416,1.6006061,-0.32649866
-2.102074,1.4831084,-0.26351672
-2.0302205,1.1920938,-0.11035323
-1.9084468,0.91522586,0.07233145
0.6987226,1.298078,1.0689209
0.73028356,1.1863332,1.1742661
0.6862961,1.0193818,1.2667066
0.6729826,0.8732376,0.96502984
0.6519043,0.7728358,0.7969774
0.65949893,0.6058595,0.9053097
0.65549123,0.43035063,0.99839556
0.6494585,0.31343853,1.0297366
0.6425828,0.21497576,1.0133959
0.6418905,0.12901062,0.972139
0.6396927,0.063895375,0.9065089
0.70484626,0.020212054,0.8249762
0.78086567,-0.00881052,0.7311797
0.8538022,-0.023637682,0.5744691
0.9444247,-0.021957964,0.45549288
1.1022692,-0.012613863,0.33739325
1.2690228,-0.0055906773,0.21790239
1.4393739,-0.0040633082,0.10049638
2.1767378,2.7993858,0.31656224
2.1665154,3.2627661,0.0091622025
2.1040254,3.5388484,-0.051884502
2.1093383,3.6935952,-0.48358932
2.0730734,3.9216497,-0.67757356
2.006042,4.3169265,-0.98603547
1.951286,4.7539206,-1.3334783
1.888489,5.0088816,-1.5673724
1.8677156,5.187626,-1.7617524
