-2.0630445,1.5005736,1.3022927
-2.0982876,1.5173705,1.3025513
-2.1302333,1.5266016,1.2989447
-2.1594908,1.5286329,1.2937428
-2.1867168,1.52395,1.2880707
-2.2125368,1.5132626,1.2821679
-2.2374632,1.4974961,1.275752
-2.26185,1.4777132,1.2684082
-2.2858949,1.4551325,1.2599043
0.041738134,0.53233814,0.7584013
0.14153191,0.4125964,0.7739012
0.24216826,0.30105525,0.7770243
0.3436576,0.19998956,0.7709739
0.4458927,0.11103647,0.7570194
0.5484656,0.034203835,0.73488873
0.65080583,-0.030936457,0.7040488
0.7520857,-0.08434626,0.6645552
0.85122883,-0.12552181,0.6170334
0.9470271,-0.15397888,0.562453
1.0383279,-0.16961542,0.5020035
1.1242592,-0.17292944,0.437107
1.2043418,-0.16503921,0.36942816
1.2784747,-0.14756799,0.3007672
1.3468838,-0.122433744,0.2327652
1.4099938,-0.09163963,0.16662544
1.4683067,-0.05708299,0.10295697
1.5224051,-0.020536326,0.041819327
2.7020504,0.8381468,-0.24977264
2.7037938,0.9618114,-0.2588084
2.7009683,1.0689646,-0.23246965
2.6949098,1.1610221,-0.17494097
2.6867142,1.2404307,-0.094232805
2.6767044,1.3095416,-0.000998266
2.6646113,1.3706326,0.092745356
2.650096,1.4257762,0.1765841
2.6331944,1.4764392,0.2444604
